date,state,recovered,deaths,total individuals vaccinated,confirmed
2021-01-28,delhi,0.0,0.0,35881.0,500.0
2021-01-29,delhi,0.0,0.0,35937.0,500.0
2021-01-30,delhi,0.0,0.0,44758.0,500.0
2021-01-31,delhi,0.0,0.0,44840.0,500.0
2021-02-01,delhi,0.0,0.0,52760.0,500.0
2021-02-02,delhi,0.0,0.0,62086.0,500.0
2021-02-03,delhi,0.0,0.0,69462.0,500.0
2021-02-04,delhi,0.0,0.0,78948.0,500.0
2021-02-05,delhi,0.0,0.0,88045.0,500.0
2021-02-06,delhi,0.0,0.0,97492.0,500.0
2021-02-07,delhi,0.0,0.0,97495.0,500.0
2021-02-08,delhi,0.0,0.0,107116.0,500.0
2021-02-09,delhi,0.0,0.0,119917.0,500.0
2021-02-10,delhi,0.0,0.0,134600.0,500.0
2021-02-11,delhi,0.0,0.0,150348.0,500.0
2021-02-12,delhi,0.0,0.0,164976.0,500.0
2021-02-13,delhi,0.0,0.0,178174.0,500.0
2021-02-14,delhi,0.0,0.0,178176.0,500.0
2021-02-15,delhi,0.0,0.0,192891.0,500.0
2021-02-16,delhi,0.0,0.0,207447.0,500.0
2021-02-17,delhi,0.0,0.0,223511.0,500.0
2021-02-18,delhi,0.0,0.0,241096.0,500.0
2021-02-19,delhi,0.0,0.0,270025.0,500.0
2021-02-20,delhi,0.0,0.0,291137.0,500.0
2021-02-21,delhi,0.0,0.0,291146.0,500.0
2021-02-22,delhi,0.0,0.0,312680.0,500.0
2021-02-23,delhi,0.0,0.0,330559.0,500.0
2021-02-24,delhi,0.0,0.0,344481.0,500.0
2021-02-25,delhi,0.0,0.0,357350.0,500.0
2021-02-26,delhi,0.0,0.0,367699.0,500.0
2021-02-27,delhi,0.0,0.0,367699.0,500.0
2021-02-28,delhi,0.0,0.0,367699.0,500.0
2021-03-01,delhi,0.0,0.0,367699.0,500.0
2021-03-02,delhi,0.0,0.0,383386.0,500.0
2021-03-03,delhi,0.0,0.0,394019.0,500.0
2021-03-04,delhi,0.0,0.0,405213.0,500.0
2021-03-05,delhi,0.0,0.0,414969.0,500.0
2021-03-06,delhi,0.0,0.0,426890.0,500.0
2021-03-07,delhi,0.0,0.0,426957.0,500.0
2021-03-08,delhi,0.0,0.0,440429.0,500.0
2021-03-09,delhi,0.0,0.0,480051.0,500.0
2021-03-10,delhi,0.0,0.0,498624.0,500.0
2021-03-11,delhi,0.0,0.0,516448.0,500.0
2021-03-12,delhi,0.0,0.0,535790.0,500.0
2021-03-13,delhi,0.0,0.0,560366.0,500.0
2021-03-14,delhi,0.0,0.0,560392.0,500.0
2021-03-15,delhi,0.0,0.0,585854.0,500.0
2021-03-16,delhi,0.0,0.0,539287.0,500.0
2021-03-17,delhi,0.0,0.0,731870.0,500.0
2021-03-18,delhi,0.0,0.0,758842.0,500.0
2021-03-19,delhi,0.0,0.0,776830.0,500.0
2021-03-20,delhi,0.0,0.0,810104.0,500.0
2021-03-21,delhi,0.0,0.0,811261.0,500.0
2021-03-22,delhi,0.0,0.0,839942.0,500.0
2021-03-23,delhi,0.0,0.0,871370.0,500.0
2021-03-24,delhi,0.0,0.0,889115.0,500.0
2021-03-25,delhi,0.0,0.0,923806.0,500.0
2021-03-26,delhi,0.0,0.0,941076.0,500.0
2021-03-27,delhi,0.0,0.0,977993.0,500.0
2021-03-28,delhi,0.0,0.0,978569.0,500.0
2021-03-29,delhi,0.0,0.0,978572.0,500.0
2021-03-30,delhi,0.0,0.0,1013442.0,500.0
2021-03-31,delhi,0.0,0.0,1034327.0,500.0
2021-04-01,delhi,0.0,0.0,1087850.0,500.0
2021-04-02,delhi,0.0,0.0,1152888.0,500.0
2021-04-03,delhi,0.0,0.0,1211419.0,500.0
2021-04-04,delhi,0.0,0.0,1290748.0,500.0
2021-04-05,delhi,0.0,0.0,1352825.0,500.0
2021-04-06,delhi,0.0,0.0,1396046.0,500.0
2021-04-07,delhi,0.0,0.0,1469113.0,500.0
2021-04-08,delhi,0.0,0.0,1565572.0,500.0
2021-04-09,delhi,0.0,0.0,1613146.0,500.0
2021-04-10,delhi,0.0,0.0,1705350.0,500.0
2021-04-11,delhi,0.0,0.0,1780609.0,500.0
2021-04-12,delhi,0.0,0.0,1855493.0,500.0
2021-04-13,delhi,0.0,0.0,1912002.0,500.0
2021-04-14,delhi,0.0,0.0,1971274.0,500.0
2021-04-15,delhi,0.0,0.0,2031982.0,500.0
2021-04-16,delhi,0.0,0.0,2065695.0,500.0
2021-04-17,delhi,0.0,0.0,2121099.0,500.0
2021-04-18,delhi,0.0,0.0,2162307.0,500.0
2021-04-19,delhi,0.0,0.0,2202752.0,500.0
2021-04-20,delhi,0.0,0.0,2238271.0,500.0
2021-04-21,delhi,0.0,0.0,2277803.0,500.0
2021-04-22,delhi,0.0,0.0,2325997.0,500.0
2021-04-23,delhi,0.0,0.0,2347381.0,500.0
2021-04-24,delhi,0.0,0.0,2395935.0,500.0
2021-04-25,delhi,0.0,0.0,2425352.0,500.0
2021-04-26,delhi,0.0,0.0,2461970.0,500.0
2021-04-27,delhi,0.0,0.0,2495676.0,500.0
2021-04-28,delhi,0.0,0.0,2512508.0,500.0
2021-04-29,delhi,0.0,0.0,2558135.0,500.0
2021-04-30,delhi,0.0,0.0,2581651.0,500.0
2021-05-01,delhi,0.0,0.0,2611942.0,500.0
2021-05-02,delhi,0.0,0.0,2613227.0,500.0
2021-05-03,delhi,0.0,0.0,2676373.0,500.0
2021-05-04,delhi,0.0,0.0,2742953.0,500.0
2021-05-05,delhi,0.0,0.0,2800013.0,500.0
2021-05-06,delhi,0.0,0.0,2883317.0,500.0
2021-05-07,delhi,0.0,0.0,2951479.0,500.0
2021-05-08,delhi,0.0,0.0,3044458.0,500.0
2021-05-09,delhi,0.0,0.0,3045394.0,500.0
2021-05-10,delhi,0.0,0.0,3142198.0,500.0
2021-05-11,delhi,0.0,0.0,3229399.0,500.0
2021-05-12,delhi,0.0,0.0,3292311.0,500.0
2021-05-13,delhi,0.0,0.0,3378261.0,500.0
2021-05-14,delhi,0.0,0.0,3381649.0,500.0
2021-05-15,delhi,0.0,0.0,3464560.0,500.0
2021-05-16,delhi,0.0,0.0,3544850.0,500.0
2021-05-17,delhi,0.0,0.0,3639716.0,500.0
2021-05-18,delhi,0.0,0.0,3729586.0,500.0
2021-05-19,delhi,0.0,0.0,3791772.0,500.0
2021-05-20,delhi,0.0,0.0,3849484.0,500.0
2021-05-21,delhi,0.0,0.0,3891569.0,500.0
2021-05-22,delhi,0.0,0.0,3937525.0,500.0
2021-05-23,delhi,0.0,0.0,3941970.0,500.0
2021-05-24,delhi,0.0,0.0,3982667.0,500.0
2021-05-25,delhi,0.0,0.0,4016461.0,500.0
2021-05-26,delhi,0.0,0.0,4047233.0,500.0
2021-05-27,delhi,0.0,0.0,4081178.0,500.0
2021-05-28,delhi,0.0,0.0,4109416.0,500.0
2021-05-29,delhi,0.0,0.0,4148595.0,500.0
2021-05-30,delhi,0.0,0.0,4157813.0,500.0
2021-05-31,delhi,0.0,0.0,4194986.0,500.0
2021-06-01,delhi,0.0,0.0,4228359.0,500.0
2021-06-02,delhi,0.0,0.0,4257176.0,500.0
2021-06-03,delhi,0.0,0.0,4294738.0,500.0
2021-06-04,delhi,0.0,0.0,4329324.0,500.0
2021-06-05,delhi,0.0,0.0,4371075.0,500.0
2021-06-06,delhi,0.0,0.0,4385618.0,500.0
2021-06-07,delhi,0.0,0.0,4419597.0,500.0
2021-06-08,delhi,0.0,0.0,4445352.0,500.0
2021-06-09,delhi,0.0,0.0,4471099.0,500.0
2021-06-10,delhi,0.0,0.0,4521905.0,500.0
2021-06-11,delhi,0.0,0.0,4583464.0,500.0
2021-06-12,delhi,0.0,0.0,4638935.0,500.0
2021-06-13,delhi,0.0,0.0,4650867.0,500.0
2021-06-14,delhi,0.0,0.0,4690576.0,500.0
2021-06-15,delhi,0.0,0.0,4719321.0,500.0
2021-06-16,delhi,0.0,0.0,4756248.0,500.0
2021-06-17,delhi,0.0,0.0,4818228.0,500.0
2021-06-18,delhi,0.0,0.0,4881510.0,500.0
2021-06-19,delhi,0.0,0.0,4943731.0,500.0
2021-06-20,delhi,0.0,0.0,4953785.0,500.0
2021-06-21,delhi,0.0,0.0,5013438.0,500.0
2021-06-22,delhi,0.0,0.0,5080592.0,500.0
2021-06-23,delhi,0.0,0.0,5179708.0,500.0
2021-06-24,delhi,0.0,0.0,5318124.0,500.0
2023-05-05,delhi,2011451.0,26637.0,0.0,2038588.0
2024-12-31,delhi,5049.0,63.0,0.0,5612.0
2021-01-16,goa,0.0,0.0,50.0,500.0
2021-01-17,goa,0.0,0.0,50.0,500.0
2021-01-18,goa,0.0,0.0,47.0,500.0
2021-01-19,goa,0.0,0.0,72.0,500.0
2021-01-20,goa,0.0,0.0,72.0,500.0
2021-01-21,goa,0.0,0.0,72.0,500.0
2021-01-22,goa,0.0,0.0,300.0,500.0
2021-01-23,goa,0.0,0.0,971.0,500.0
2021-01-24,goa,0.0,0.0,1033.0,500.0
2021-01-25,goa,0.0,0.0,1285.0,500.0
2021-01-26,goa,0.0,0.0,1290.0,500.0
2021-01-27,goa,0.0,0.0,1844.0,500.0
2021-01-28,goa,0.0,0.0,2394.0,500.0
2021-01-29,goa,0.0,0.0,2752.0,500.0
2021-01-30,goa,0.0,0.0,3464.0,500.0
2021-01-31,goa,0.0,0.0,3466.0,500.0
2021-02-01,goa,0.0,0.0,3860.0,500.0
2021-02-02,goa,0.0,0.0,4720.0,500.0
2021-02-03,goa,0.0,0.0,5582.0,500.0
2021-02-04,goa,0.0,0.0,6532.0,500.0
2021-02-05,goa,0.0,0.0,7195.0,500.0
2021-02-06,goa,0.0,0.0,7460.0,500.0
2021-02-07,goa,0.0,0.0,7462.0,500.0
2021-02-08,goa,0.0,0.0,7800.0,500.0
2021-02-09,goa,0.0,0.0,8607.0,500.0
2021-02-10,goa,0.0,0.0,9656.0,500.0
2021-02-11,goa,0.0,0.0,11086.0,500.0
2021-02-12,goa,0.0,0.0,12743.0,500.0
2021-02-13,goa,0.0,0.0,13277.0,500.0
2021-02-14,goa,0.0,0.0,13277.0,500.0
2021-02-15,goa,0.0,0.0,13942.0,500.0
2021-02-16,goa,0.0,0.0,14123.0,500.0
2021-02-17,goa,0.0,0.0,14700.0,500.0
2021-02-18,goa,0.0,0.0,13960.0,500.0
2021-02-19,goa,0.0,0.0,15417.0,500.0
2021-02-20,goa,0.0,0.0,16122.0,500.0
2021-02-21,goa,0.0,0.0,16122.0,500.0
2021-02-22,goa,0.0,0.0,16651.0,500.0
2021-02-23,goa,0.0,0.0,16916.0,500.0
2021-02-24,goa,0.0,0.0,17881.0,500.0
2021-02-25,goa,0.0,0.0,18693.0,500.0
2021-02-26,goa,0.0,0.0,19870.0,500.0
2021-02-27,goa,0.0,0.0,19870.0,500.0
2021-02-28,goa,0.0,0.0,19870.0,500.0
2021-03-01,goa,0.0,0.0,19870.0,500.0
2021-03-02,goa,0.0,0.0,23398.0,500.0
2021-03-03,goa,0.0,0.0,26860.0,500.0
2021-03-04,goa,0.0,0.0,30673.0,500.0
2021-03-05,goa,0.0,0.0,34005.0,500.0
2021-03-06,goa,0.0,0.0,36894.0,500.0
2021-03-07,goa,0.0,0.0,36902.0,500.0
2021-03-08,goa,0.0,0.0,40153.0,500.0
2021-03-09,goa,0.0,0.0,43940.0,500.0
2021-03-10,goa,0.0,0.0,47253.0,500.0
2021-03-11,goa,0.0,0.0,50241.0,500.0
2021-03-12,goa,0.0,0.0,55587.0,500.0
2021-03-13,goa,0.0,0.0,59312.0,500.0
2021-03-14,goa,0.0,0.0,59323.0,500.0
2021-03-15,goa,0.0,0.0,64652.0,500.0
2021-03-16,goa,0.0,0.0,65739.0,500.0
2021-03-17,goa,0.0,0.0,72357.0,500.0
2021-03-18,goa,0.0,0.0,74794.0,500.0
2021-03-19,goa,0.0,0.0,77616.0,500.0
2021-03-20,goa,0.0,0.0,80447.0,500.0
2021-03-21,goa,0.0,0.0,80522.0,500.0
2021-03-22,goa,0.0,0.0,83315.0,500.0
2021-03-23,goa,0.0,0.0,86286.0,500.0
2021-03-24,goa,0.0,0.0,88974.0,500.0
2021-03-25,goa,0.0,0.0,91525.0,500.0
2021-03-26,goa,0.0,0.0,94110.0,500.0
2021-03-27,goa,0.0,0.0,96611.0,500.0
2021-03-28,goa,0.0,0.0,96611.0,500.0
2021-03-29,goa,0.0,0.0,97343.0,500.0
2021-03-30,goa,0.0,0.0,100317.0,500.0
2021-03-31,goa,0.0,0.0,102595.0,500.0
2021-04-01,goa,0.0,0.0,105426.0,500.0
2021-04-02,goa,0.0,0.0,108867.0,500.0
2021-04-03,goa,0.0,0.0,111519.0,500.0
2021-04-04,goa,0.0,0.0,113879.0,500.0
2021-04-05,goa,0.0,0.0,116633.0,500.0
2021-04-06,goa,0.0,0.0,118691.0,500.0
2021-04-07,goa,0.0,0.0,123996.0,500.0
2021-04-08,goa,0.0,0.0,128428.0,500.0
2021-04-09,goa,0.0,0.0,133268.0,500.0
2021-04-10,goa,0.0,0.0,140385.0,500.0
2021-04-11,goa,0.0,0.0,147178.0,500.0
2021-04-12,goa,0.0,0.0,154523.0,500.0
2021-04-13,goa,0.0,0.0,158206.0,500.0
2021-04-14,goa,0.0,0.0,167443.0,500.0
2021-04-15,goa,0.0,0.0,173909.0,500.0
2021-04-16,goa,0.0,0.0,182574.0,500.0
2021-04-17,goa,0.0,0.0,191878.0,500.0
2021-04-18,goa,0.0,0.0,198368.0,500.0
2021-04-19,goa,0.0,0.0,204861.0,500.0
2021-04-20,goa,0.0,0.0,212256.0,500.0
2021-04-21,goa,0.0,0.0,218280.0,500.0
2021-04-22,goa,0.0,0.0,224561.0,500.0
2021-04-23,goa,0.0,0.0,230437.0,500.0
2021-04-24,goa,0.0,0.0,237544.0,500.0
2021-04-25,goa,0.0,0.0,241453.0,500.0
2021-04-26,goa,0.0,0.0,248280.0,500.0
2021-04-27,goa,0.0,0.0,256196.0,500.0
2021-04-28,goa,0.0,0.0,262802.0,500.0
2021-04-29,goa,0.0,0.0,269749.0,500.0
2021-04-30,goa,0.0,0.0,277125.0,500.0
2021-05-01,goa,0.0,0.0,282005.0,500.0
2021-05-02,goa,0.0,0.0,284560.0,500.0
2021-05-03,goa,0.0,0.0,288805.0,500.0
2021-05-04,goa,0.0,0.0,292908.0,500.0
2021-05-05,goa,0.0,0.0,296579.0,500.0
2021-05-06,goa,0.0,0.0,300663.0,500.0
2021-05-07,goa,0.0,0.0,305206.0,500.0
2021-05-08,goa,0.0,0.0,309334.0,500.0
2021-05-09,goa,0.0,0.0,310955.0,500.0
2021-05-10,goa,0.0,0.0,314583.0,500.0
2021-05-11,goa,0.0,0.0,318352.0,500.0
2021-05-12,goa,0.0,0.0,322251.0,500.0
2021-05-13,goa,0.0,0.0,327646.0,500.0
2021-05-14,goa,0.0,0.0,332990.0,500.0
2021-05-15,goa,0.0,0.0,342243.0,500.0
2021-05-16,goa,0.0,0.0,344615.0,500.0
2021-05-17,goa,0.0,0.0,350557.0,500.0
2021-05-18,goa,0.0,0.0,357502.0,500.0
2021-05-19,goa,0.0,0.0,365111.0,500.0
2021-05-20,goa,0.0,0.0,371961.0,500.0
2021-05-21,goa,0.0,0.0,380740.0,500.0
2021-05-22,goa,0.0,0.0,389263.0,500.0
2021-05-23,goa,0.0,0.0,390887.0,500.0
2021-05-24,goa,0.0,0.0,396608.0,500.0
2021-05-25,goa,0.0,0.0,402427.0,500.0
2021-05-26,goa,0.0,0.0,408309.0,500.0
2021-05-27,goa,0.0,0.0,414098.0,500.0
2021-05-28,goa,0.0,0.0,420107.0,500.0
2021-05-29,goa,0.0,0.0,426519.0,500.0
2021-05-30,goa,0.0,0.0,429393.0,500.0
2021-05-31,goa,0.0,0.0,433855.0,500.0
2021-06-01,goa,0.0,0.0,438285.0,500.0
2021-06-02,goa,0.0,0.0,442390.0,500.0
2021-06-03,goa,0.0,0.0,448111.0,500.0
2021-06-04,goa,0.0,0.0,456053.0,500.0
2021-06-05,goa,0.0,0.0,467529.0,500.0
2021-06-06,goa,0.0,0.0,474147.0,500.0
2021-06-07,goa,0.0,0.0,485171.0,500.0
2021-06-08,goa,0.0,0.0,495452.0,500.0
2021-06-09,goa,0.0,0.0,503890.0,500.0
2021-06-10,goa,0.0,0.0,511379.0,500.0
2021-06-11,goa,0.0,0.0,516897.0,500.0
2021-06-12,goa,0.0,0.0,523796.0,500.0
2021-06-13,goa,0.0,0.0,541029.0,500.0
2021-06-14,goa,0.0,0.0,559670.0,500.0
2021-06-15,goa,0.0,0.0,577925.0,500.0
2021-06-16,goa,0.0,0.0,592719.0,500.0
2021-06-17,goa,0.0,0.0,609077.0,500.0
2021-06-18,goa,0.0,0.0,626378.0,500.0
2021-06-19,goa,0.0,0.0,646436.0,500.0
2021-06-20,goa,0.0,0.0,659181.0,500.0
2021-06-21,goa,0.0,0.0,674546.0,500.0
2021-06-22,goa,0.0,0.0,688792.0,500.0
2021-06-23,goa,0.0,0.0,701689.0,500.0
2021-06-24,goa,0.0,0.0,713714.0,500.0
2023-05-05,goa,258275.0,4014.0,0.0,262789.0
2024-12-31,goa,1360.0,0.0,0.0,1860.0
2021-01-16,gujarat,0.0,0.0,1146.0,500.0
2021-01-17,gujarat,0.0,0.0,2313.0,500.0
2021-01-18,gujarat,0.0,0.0,2182.0,500.0
2021-01-19,gujarat,0.0,0.0,4842.0,500.0
2021-01-20,gujarat,0.0,0.0,4877.0,500.0
2021-01-21,gujarat,0.0,0.0,8350.0,500.0
2021-01-22,gujarat,0.0,0.0,13183.0,500.0
2021-01-23,gujarat,0.0,0.0,44873.0,500.0
2021-01-24,gujarat,0.0,0.0,46456.0,500.0
2021-01-25,gujarat,0.0,0.0,62496.0,500.0
2021-01-26,gujarat,0.0,0.0,62729.0,500.0
2021-01-27,gujarat,0.0,0.0,68817.0,500.0
2021-01-28,gujarat,0.0,0.0,132621.0,500.0
2021-01-29,gujarat,0.0,0.0,187038.0,500.0
2021-01-30,gujarat,0.0,0.0,211551.0,500.0
2021-01-31,gujarat,0.0,0.0,251207.0,500.0
2021-02-01,gujarat,0.0,0.0,284170.0,500.0
2021-02-02,gujarat,0.0,0.0,306639.0,500.0
2021-02-03,gujarat,0.0,0.0,326450.0,500.0
2021-02-04,gujarat,0.0,0.0,360502.0,500.0
2021-02-05,gujarat,0.0,0.0,404841.0,500.0
2021-02-06,gujarat,0.0,0.0,448811.0,500.0
2021-02-07,gujarat,0.0,0.0,468838.0,500.0
2021-02-08,gujarat,0.0,0.0,537364.0,500.0
2021-02-09,gujarat,0.0,0.0,617709.0,500.0
2021-02-10,gujarat,0.0,0.0,683599.0,500.0
2021-02-11,gujarat,0.0,0.0,726174.0,500.0
2021-02-12,gujarat,0.0,0.0,749435.0,500.0
2021-02-13,gujarat,0.0,0.0,759799.0,500.0
2021-02-14,gujarat,0.0,0.0,761549.0,500.0
2021-02-15,gujarat,0.0,0.0,774751.0,500.0
2021-02-16,gujarat,0.0,0.0,784610.0,500.0
2021-02-17,gujarat,0.0,0.0,789722.0,500.0
2021-02-18,gujarat,0.0,0.0,773109.0,500.0
2021-02-19,gujarat,0.0,0.0,807835.0,500.0
2021-02-20,gujarat,0.0,0.0,810715.0,500.0
2021-02-21,gujarat,0.0,0.0,810973.0,500.0
2021-02-22,gujarat,0.0,0.0,812914.0,500.0
2021-02-23,gujarat,0.0,0.0,815413.0,500.0
2021-02-24,gujarat,0.0,0.0,817727.0,500.0
2021-02-25,gujarat,0.0,0.0,819845.0,500.0
2021-02-26,gujarat,0.0,0.0,821729.0,500.0
2021-02-27,gujarat,0.0,0.0,821733.0,500.0
2021-02-28,gujarat,0.0,0.0,821783.0,500.0
2021-03-01,gujarat,0.0,0.0,821783.0,500.0
2021-03-02,gujarat,0.0,0.0,956419.0,500.0
2021-03-03,gujarat,0.0,0.0,1015619.0,500.0
2021-03-04,gujarat,0.0,0.0,1143571.0,500.0
2021-03-05,gujarat,0.0,0.0,1284380.0,500.0
2021-03-06,gujarat,0.0,0.0,1414609.0,500.0
2021-03-07,gujarat,0.0,0.0,1417812.0,500.0
2021-03-08,gujarat,0.0,0.0,1551898.0,500.0
2021-03-09,gujarat,0.0,0.0,1719245.0,500.0
2021-03-10,gujarat,0.0,0.0,1766662.0,500.0
2021-03-11,gujarat,0.0,0.0,1776940.0,500.0
2021-03-12,gujarat,0.0,0.0,1947430.0,500.0
2021-03-13,gujarat,0.0,0.0,2073148.0,500.0
2021-03-14,gujarat,0.0,0.0,2083779.0,500.0
2021-03-15,gujarat,0.0,0.0,2231425.0,500.0
2021-03-16,gujarat,0.0,0.0,2208185.0,500.0
2021-03-17,gujarat,0.0,0.0,2349458.0,500.0
2021-03-18,gujarat,0.0,0.0,2521859.0,500.0
2021-03-19,gujarat,0.0,0.0,2705730.0,500.0
2021-03-20,gujarat,0.0,0.0,2933180.0,500.0
2021-03-21,gujarat,0.0,0.0,3140047.0,500.0
2021-03-22,gujarat,0.0,0.0,3308984.0,500.0
2021-03-23,gujarat,0.0,0.0,3571094.0,500.0
2021-03-24,gujarat,0.0,0.0,3746626.0,500.0
2021-03-25,gujarat,0.0,0.0,3979710.0,500.0
2021-03-26,gujarat,0.0,0.0,4217590.0,500.0
2021-03-27,gujarat,0.0,0.0,4469272.0,500.0
2021-03-28,gujarat,0.0,0.0,4559341.0,500.0
2021-03-29,gujarat,0.0,0.0,4576803.0,500.0
2021-03-30,gujarat,0.0,0.0,4769080.0,500.0
2021-03-31,gujarat,0.0,0.0,4961044.0,500.0
2021-04-01,gujarat,0.0,0.0,5220204.0,500.0
2021-04-02,gujarat,0.0,0.0,5696407.0,500.0
2021-04-03,gujarat,0.0,0.0,6049037.0,500.0
2021-04-04,gujarat,0.0,0.0,6481838.0,500.0
2021-04-05,gujarat,0.0,0.0,6722336.0,500.0
2021-04-06,gujarat,0.0,0.0,6904732.0,500.0
2021-04-07,gujarat,0.0,0.0,7190429.0,500.0
2021-04-08,gujarat,0.0,0.0,7499654.0,500.0
2021-04-09,gujarat,0.0,0.0,7748080.0,500.0
2021-04-10,gujarat,0.0,0.0,7982633.0,500.0
2021-04-11,gujarat,0.0,0.0,8155231.0,500.0
2021-04-12,gujarat,0.0,0.0,8342548.0,500.0
2021-04-13,gujarat,0.0,0.0,8501205.0,500.0
2021-04-14,gujarat,0.0,0.0,8622576.0,500.0
2021-04-15,gujarat,0.0,0.0,8728318.0,500.0
2021-04-16,gujarat,0.0,0.0,8814264.0,500.0
2021-04-17,gujarat,0.0,0.0,8921355.0,500.0
2021-04-18,gujarat,0.0,0.0,8991639.0,500.0
2021-04-19,gujarat,0.0,0.0,9083040.0,500.0
2021-04-20,gujarat,0.0,0.0,9181042.0,500.0
2021-04-21,gujarat,0.0,0.0,9250895.0,500.0
2021-04-22,gujarat,0.0,0.0,9328416.0,500.0
2021-04-23,gujarat,0.0,0.0,9412213.0,500.0
2021-04-24,gujarat,0.0,0.0,9495699.0,500.0
2021-04-25,gujarat,0.0,0.0,9549793.0,500.0
2021-04-26,gujarat,0.0,0.0,9634190.0,500.0
2021-04-27,gujarat,0.0,0.0,9718868.0,500.0
2021-04-28,gujarat,0.0,0.0,9787160.0,500.0
2021-04-29,gujarat,0.0,0.0,9873924.0,500.0
2021-04-30,gujarat,0.0,0.0,9965407.0,500.0
2021-05-01,gujarat,0.0,0.0,10092582.0,500.0
2021-05-02,gujarat,0.0,0.0,10161231.0,500.0
2021-05-03,gujarat,0.0,0.0,10243032.0,500.0
2021-05-04,gujarat,0.0,0.0,10330960.0,500.0
2021-05-05,gujarat,0.0,0.0,10417828.0,500.0
2021-05-06,gujarat,0.0,0.0,10505574.0,500.0
2021-05-07,gujarat,0.0,0.0,10593635.0,500.0
2021-05-08,gujarat,0.0,0.0,10676626.0,500.0
2021-05-09,gujarat,0.0,0.0,10741045.0,500.0
2021-05-10,gujarat,0.0,0.0,10840347.0,500.0
2021-05-11,gujarat,0.0,0.0,10952235.0,500.0
2021-05-12,gujarat,0.0,0.0,11041502.0,500.0
2021-05-13,gujarat,0.0,0.0,11145747.0,500.0
2021-05-14,gujarat,0.0,0.0,11180770.0,500.0
2021-05-15,gujarat,0.0,0.0,11213044.0,500.0
2021-05-16,gujarat,0.0,0.0,11243101.0,500.0
2021-05-17,gujarat,0.0,0.0,11243305.0,500.0
2021-05-18,gujarat,0.0,0.0,11243561.0,500.0
2021-05-19,gujarat,0.0,0.0,11244920.0,500.0
2021-05-20,gujarat,0.0,0.0,11322050.0,500.0
2021-05-21,gujarat,0.0,0.0,11411002.0,500.0
2021-05-22,gujarat,0.0,0.0,11511484.0,500.0
2021-05-23,gujarat,0.0,0.0,11596730.0,500.0
2021-05-24,gujarat,0.0,0.0,11761248.0,500.0
2021-05-25,gujarat,0.0,0.0,11931536.0,500.0
2021-05-26,gujarat,0.0,0.0,12096866.0,500.0
2021-05-27,gujarat,0.0,0.0,12267948.0,500.0
2021-05-28,gujarat,0.0,0.0,12450336.0,500.0
2021-05-29,gujarat,0.0,0.0,12634113.0,500.0
2021-05-30,gujarat,0.0,0.0,12795634.0,500.0
2021-05-31,gujarat,0.0,0.0,12965663.0,500.0
2021-06-01,gujarat,0.0,0.0,13131370.0,500.0
2021-06-02,gujarat,0.0,0.0,13283712.0,500.0
2021-06-03,gujarat,0.0,0.0,13433285.0,500.0
2021-06-04,gujarat,0.0,0.0,13674583.0,500.0
2021-06-05,gujarat,0.0,0.0,13915183.0,500.0
2021-06-06,gujarat,0.0,0.0,14128072.0,500.0
2021-06-07,gujarat,0.0,0.0,14359541.0,500.0
2021-06-08,gujarat,0.0,0.0,14587473.0,500.0
2021-06-09,gujarat,0.0,0.0,14801548.0,500.0
2021-06-10,gujarat,0.0,0.0,15022634.0,500.0
2021-06-11,gujarat,0.0,0.0,15262470.0,500.0
2021-06-12,gujarat,0.0,0.0,15522137.0,500.0
2021-06-13,gujarat,0.0,0.0,15729860.0,500.0
2021-06-14,gujarat,0.0,0.0,15979244.0,500.0
2021-06-15,gujarat,0.0,0.0,16214004.0,500.0
2021-06-16,gujarat,0.0,0.0,16440786.0,500.0
2021-06-17,gujarat,0.0,0.0,16632294.0,500.0
2021-06-18,gujarat,0.0,0.0,16854511.0,500.0
2021-06-19,gujarat,0.0,0.0,17116300.0,500.0
2021-06-20,gujarat,0.0,0.0,17278756.0,500.0
2021-06-21,gujarat,0.0,0.0,17730463.0,500.0
2021-06-22,gujarat,0.0,0.0,18105136.0,500.0
2021-06-23,gujarat,0.0,0.0,18475269.0,500.0
2021-06-24,gujarat,0.0,0.0,18826982.0,500.0
2023-05-05,gujarat,1279026.0,11074.0,0.0,1290600.0
2024-12-31,gujarat,2465.0,26.0,0.0,2991.0
2021-01-16,haryana,0.0,0.0,1864.0,500.0
2021-01-17,haryana,0.0,0.0,2069.0,500.0
2021-01-18,haryana,0.0,0.0,5360.0,500.0
2021-01-19,haryana,0.0,0.0,11728.0,500.0
2021-01-20,haryana,0.0,0.0,12354.0,500.0
2021-01-21,haryana,0.0,0.0,21411.0,500.0
2021-01-22,haryana,0.0,0.0,33730.0,500.0
2021-01-23,haryana,0.0,0.0,43350.0,500.0
2021-01-24,haryana,0.0,0.0,44934.0,500.0
2021-01-25,haryana,0.0,0.0,72277.0,500.0
2021-01-26,haryana,0.0,0.0,72583.0,500.0
2021-01-27,haryana,0.0,0.0,80541.0,500.0
2021-01-28,haryana,0.0,0.0,87153.0,500.0
2021-01-29,haryana,0.0,0.0,92685.0,500.0
2021-01-30,haryana,0.0,0.0,95143.0,500.0
2021-01-31,haryana,0.0,0.0,95245.0,500.0
2021-02-01,haryana,0.0,0.0,96304.0,500.0
